655930,20,101,-23,1
0,21,0,0,0
42,10D,50
38,10,7220320
0,D,51
0,A,-3379410
0,B,15126288
0,C,46
41,104,93
20,20,46,-34,0
0,21,0,-1,0
23,111,30
31,10C,1738
44,10D,50
40,10,7220340
0,D,51
0,A,-3379409
0,B,15126285
0,C,46
40,104,92
24,20,79,-19,49
0,21,-1,4,-1
20,111,30
31,10C,1734
45,10D,50
48,10,7220360
0,D,51
0,A,-3379409
0,B,15126282
0,C,46
40,104,92
19,20,127,29,23
0,21,0,2,-6
20,111,30
34,10C,1722
41,10D,51
52,10,7220380
0,D,52
0,A,-3379408
0,B,15126279
0,C,46
40,104,93
19,20,51,-18,-5
0,21,-1,0,-9
20,111,29
31,10C,1714
46,10D,51
38,10,7220400
0,D,52
0,A,-3379408
0,B,15126276
0,C,46
40,104,89
29,20,85,-44,-15
0,21,-1,2,0
19,111,27
34,10C,1695
42,10D,51
37,10,7220420
0,D,52
0,A,-3379407
0,B,15126273
0,C,46
41,104,84
27,111,18
22,20,116,-31,-12
0,21,-1,1,-5
19,10C,1636
39,10D,51
39,10,7220440
0,D,52
0,A,-3379407
0,B,15126270
0,C,46
41,104,53
31,111,15
31,10C,1574
33,20,75,-55,-18
0,21,-1,-1,4
19,10D,52
45,104,36
30,111,15
33,10C,1511
43,10D,52
37,20,114,7,4
0,21,0,-1,1
19,104,31
21,10,7220480
0,D,52
0,A,-3379406
0,B,15126264
0,C,46
55,111,16
28,10C,1445
47,10D,52
37,20,44,-28,-13
0,21,-2,3,5
20,104,41
20,10,7220500
0,D,51
0,A,-3379405
0,B,15126260
0,C,46
55,111,20
32,10C,1429
54,10D,51
37,20,135,-40,-21
0,21,0,0,0
22,104,77
31,111,25
34,10C,1460
46,10D,51
48,104,85
22,20,105,-7,-12
0,21,0,-1,-4
21,111,27
29,10C,1500
55,10D,51
50,104,87
28,111,27
21,20,151,61,-23
0,21,-1,-1,-6
21,10C,1539
44,10D,51
50,104,88
29,111,27
32,10C,1570
34,20,89,-51,-5
0,21,-1,0,-5
21,10D,51
43,104,88
30,111,28
31,10C,1597
44,10D,50
37,20,112,-23,9
0,21,-2,1,-3
21,104,90
28,111,29
29,10C,1625
46,10D,50
54,104,90
23,10,7220620
0,D,50
0,A,-3379403
0,B,15126242
0,C,46
44,111,29
20,20,72,-32,-15
0,21,0,1,2
20,10C,1632
44,10D,50
51,104,90
23,10,7220640
0,D,51
0,A,-3379402
0,B,15126239
0,C,46
41,111,29
23,20,49,-51,-1
0,21,-2,0,0
20,10C,1648
52,10D,50
49,104,91
22,10,7220660
0,D,51
0,A,-3379402
0,B,15126236
0,C,46
41,111,29
19,20,128,-9,-6
0,21,-1,-1,1
20,10C,1675
44,10D,50
48,104,91
22,10,7220680
0,D,51
0,A,-3379401
0,B,15126233
0,C,46
41,111,29
28,10C,1671
34,20,124,34,67
0,21,1,0,8
20,10D,50
45,104,91
31,111,29
31,10C,1687
43,10D,50
37,20,102,-5,-8
0,21,-2,0,3
20,104,91
70,111,29
33,10C,1695
43,10D,51
37,20,35,-62,-36
0,21,0,-6,-3
21,104,91
29,111,29
27,10,7220740
0,D,51
0,A,-3379400
0,B,15126224
0,C,46
40,10C,1699
53,10D,51
37,20,148,-13,-14
0,21,-1,-1,4
21,104,91
25,111,29
31,10C,1695
47,10D,51
49,104,91
27,20,124,6,-5
0,21,0,-1,9
18,111,29
30,10C,1703
43,10D,51
46,104,91
30,111,29
29,10C,1687
34,20,122,-6,-36
0,21,-1,0,-2
20,10D,51
44,104,90
34,111,29
29,10C,1703
46,10D,51
37,20,36,-73,-43
0,21,-2,0,5
21,104,91
28,10,7220820
0,D,51
0,A,-3379398
0,B,15126212
0,C,46
48,111,29
35,10C,1687
46,10D,51
37,20,131,19,0
0,21,-1,0,5
21,104,91
32,111,29
33,10C,1683
47,10D,51
48,104,91
22,20,179,45,-10
0,21,0,-3,-4
20,111,29
29,10C,1675
43,10D,51
45,104,91
33,111,29
33,10C,1691
34,20,83,-24,-1
0,21,-1,2,-11
16,10,7220880
0,D,52
0,A,-3379396
0,B,15126202
0,C,46
66,10D,51
43,104,91
32,111,29
44,10C,1695
35,20,107,-41,-15
0,21,0,-1,-2
20,10D,51
44,104,91
31,111,29
29,10C,1679
36,10,7220920
0,D,52
0,A,-3379395
0,B,15126196
0,C,46
41,10D,51
44,20,84,-3,-28
0,21,0,-1,12
20,104,91
30,111,29
34,10C,1671
35,10,7220940
0,D,52
0,A,-3379395
0,B,15126193
0,C,46
41,10D,52
43,104,91
21,20,83,-1,-25
0,21,-1,0,-3
20,111,29
32,10C,1675
37,10,7220960
0,D,52
0,A,-3379395
0,B,15126190
0,C,46
40,10D,52
44,104,91
27,20,-8,-108,45
0,21,0,0,1
18,111,29
33,10C,1675
37,10,7220980
0,D,52
0,A,-3379394
0,B,15126187
0,C,46
41,10D,52
47,104,91
27,20,145,13,-37
0,21,-1,0,0
18,111,29
29,10C,1671
44,10D,52
46,104,91
29,111,29
30,10C,1671
34,20,119,-27,1
0,21,0,1,3
19,10D,52
37,10,7221020
0,D,52
0,A,-3379393
0,B,15126181
0,C,46
44,104,91
41,111,28
41,10C,1683
34,20,98,-9,17
0,21,0,0,-6
20,10D,52
46,104,89
29,111,27
30,10C,1691
46,10D,52
45,20,79,-31,0
0,21,-3,0,-6
21,104,86
27,111,26
30,10C,1664
47,10D,52
47,104,84
28,10,7221080
0,D,53
0,A,-3379392
0,B,15126171
0,C,46
41,111,26
18,20,34,-45,-21
0,21,-2,2,-2
21,10C,1625
44,10D,52
45,104,84
29,111,26
34,10,7221100
0,D,52
0,A,-3379391
0,B,15126168
0,C,46
41,10C,1605
32,20,55,-76,-57
0,21,-4,-1,2
20,10D,52
43,104,84
29,111,26
23,10,7221120
0,D,52
0,A,-3379391
0,B,15126165
0,C,46
44,10C,1605
42,20,129,6,0
0,21,-1,0,4
19,10D,52
51,104,85
31,111,26
31,10C,1589
47,10D,52
37,20,110,-14,-5
0,21,-1,0,-1
19,104,85
30,111,26
35,10C,1597
43,10D,52
49,104,85
26,20,111,-15,-7
0,21,0,0,2
20,111,26
29,10C,1605
44,10D,52
38,10,7221180
0,D,52
0,A,-3379389
0,B,15126155
0,C,57
41,104,85
28,20,100,-4,-9
0,21,-1,1,-2
20,111,26
28,10C,1613
44,10D,52
46,104,84
30,111,26
30,10C,1613
35,20,92,-31,-10
0,21,0,0,3
19,10D,52
48,104,85
33,111,26
31,10C,1605
42,10D,52
46,20,110,-14,-9
0,21,0,0,4
20,104,84
37,111,26
29,10C,1605
43,10D,52
45,104,84
30,20,104,-22,-17
0,21,-1,0,-2
22,111,26
32,10C,1621
43,10D,52
49,104,84
29,111,26
28,20,74,-37,-18
0,21,-1,0,-1
21,10C,1613
41,10D,52
46,104,83
29,111,26
33,10C,1617
34,20,87,0,-23
0,21,-1,0,-3
20,10D,52
44,104,83
34,111,26
30,10C,1613
46,10D,52
37,20,125,-14,1
0,21,-1,-2,3
20,104,82
28,111,26
30,10C,1625
46,10D,52
49,104,82
31,20,89,-28,-2
0,21,-1,0,1
20,111,25
28,10C,1601
46,10D,52
49,104,82
32,111,25
26,20,91,-20,-16
0,21,0,0,3
21,10C,1605
41,10D,52
46,104,82
29,111,25
35,10C,1605
35,20,110,-17,-20
0,21,-1,-1,1
21,10D,52
44,104,81
50,111,25
29,10C,1601
47,10D,52
37,20,112,-2,-7
0,21,-1,0,0
15,10,7221400
0,D,53
0,A,-3379384
0,B,15126121
0,C,57
68,104,81
27,111,25
31,10C,1574
44,10D,52
37,20,105,0,-7
0,21,-1,0,0
20,104,81
28,111,25
33,10C,1574
45,10D,52
48,10,7221440
0,D,54
0,A,-3379383
0,B,15126114
0,C,57
40,104,81
32,20,95,-21,-13
0,21,0,0,0
20,111,25
30,10C,1582
40,10,7221460
0,D,54
0,A,-3379383
0,B,15126111
0,C,57
40,10D,52
48,104,81
25,20,149,16,-7
0,21,0,-2,0
25,111,25
30,10C,1574
47,10D,52
46,104,81
29,111,25
27,20,92,-23,0
0,21,0,0,0
20,10C,1578
42,10D,52
50,104,81
34,111,25
29,10C,1578
34,20,95,-24,7
0,21,0,0,0
20,10D,53
46,104,81
23,10,7221520
0,D,54
0,A,-3379382
0,B,15126101
0,C,57
41,111,25
31,10C,1578
40,20,98,-19,17
0,21,1,0,0
19,10D,53
45,104,81
33,10,7221540
0,D,54
0,A,-3379381
0,B,15126098
0,C,57
40,111,24
28,10C,1562
38,20,95,-21,5
0,21,2,0,0
20,10D,53
46,104,77
23,10,7221560
0,D,54
0,A,-3379381
0,B,15126095
0,C,57
39,111,22
28,10C,1535
46,10D,54
37,20,104,0,14
0,21,2,0,-2
24,104,71
21,10,7221580
0,D,54
0,A,-3379381
0,B,15126092
0,C,57
51,111,22
32,10C,1496
43,10D,54
37,20,95,-26,10
0,21,3,0,1
18,104,71
22,10,7221600
0,D,55
0,A,-3379380
0,B,15126088
0,C,57
55,111,22
29,10C,1476
46,10D,54
75,20,119,-6,7
0,21,2,0,-1
20,104,71
28,111,22
30,10C,1460
47,10D,54
43,104,72
30,111,22
31,20,109,-15,0
0,21,1,0,0
21,10C,1457
44,10D,54
49,104,72
31,111,22
24,10,7221660
0,D,55
0,A,-3379380
0,B,15126078
0,C,57
40,10C,1437
33,20,90,-28,6
0,21,2,0,-3
19,10D,54
43,104,73
36,111,22
24,10,7221680
0,D,55
0,A,-3379380
0,B,15126075
0,C,57
42,10C,1433
36,20,54,-51,21
0,21,3,-1,2
20,10D,54
47,104,74
31,111,22
35,10C,1433
43,10D,54
37,20,112,-2,3
0,21,3,-2,-2
20,104,74
28,111,22
31,10C,1437
43,10D,54
39,10,7221720
0,D,55
0,A,-3379381
0,B,15126068
0,C,62
41,104,75
20,20,98,-20,26
0,21,4,-1,0
19,111,23
30,10C,1445
43,10D,54
59,104,75
39,111,23
22,20,100,-23,33
0,21,3,0,0
19,10C,1453
39,10D,54
39,10,7221760
0,D,55
0,A,-3379382
0,B,15126062
0,C,62
41,104,75
31,111,24
29,10C,1480
35,20,83,-21,37
0,21,3,0,0
32,10D,54
44,104,77
30,111,24
29,10C,1488
46,10D,54
37,20,110,-1,20
0,21,3,0,-4
21,104,80
19,10,7221800
0,D,55
0,A,-3379383
0,B,15126055
0,C,62
55,111,25
28,10C,1531
43,10D,54
49,20,131,-9,25
0,21,2,0,3
21,104,81
31,111,26
30,10C,1550
46,10D,54
48,104,85
27,20,125,3,0
0,21,1,-2,-3
15,10,7221840
0,D,55
0,A,-3379384
0,B,15126049
0,C,62
68,111,27
42,10C,1589
45,10D,55
38,20,113,0,-14
0,21,0,0,-1
20,104,85
31,111,27
30,10C,1613
43,10D,55
47,104,85
31,111,27
21,20,112,-1,-12
0,21,0,0,0
21,10C,1640
45,10D,55
45,104,88
31,111,27
28,10,7221900
0,D,56
0,A,-3379387
0,B,15126039
0,C,62
40,10C,1644
33,20,112,-15,4
0,21,-1,0,1
19,10D,55
44,104,87
31,111,27
29,10C,1664
35,10,7221920
0,D,56
0,A,-3379388
0,B,15126036
0,C,62
41,10D,56
35,20,94,-9,9
0,21,-2,0,-1
21,104,86
29,111,26
29,10C,1664
36,10,7221940
0,D,56
0,A,-3379389
0,B,15126032
0,C,62
41,10D,56
43,104,67
31,20,147,28,19
0,21,0,0,4
19,111,19
33,10C,1628
37,10,7221960
0,D,57
0,A,-3379390
0,B,15126029
0,C,62
40,10D,56
44,104,49
29,20,95,-2,62
0,21,0,0,-3
22,111,15
31,10C,1546
45,10,7221980
0,D,57
0,A,-3379391
0,B,15126026
0,C,62
41,10D,56
43,104,33
21,20,142,11,-31
0,21,-2,-1,1
20,111,14
29,10C,1453
37,10,7222000
0,D,57
0,A,-3379392
0,B,15126023
0,C,62
40,10D,56
47,104,27
27,20,65,-47,-26
0,21,-1,1,4
18,111,14
34,10C,1398
35,10,7222020
0,D,57
0,A,-3379393
0,B,15126019
0,C,62
41,10D,56
47,104,29
26,20,181,7,-9
0,21,-1,0,-5
18,111,15
30,10C,1367
35,10,7222040
0,D,57
0,A,-3379394
0,B,15126016
0,C,62
41,10D,56
43,104,32
36,20,39,-59,1
0,21,-1,1,0
18,111,16
31,10C,1343
35,10,7222060
0,D,56
0,A,-3379394
0,B,15126013
0,C,62
41,10D,56
44,104,40
29,111,18
21,20,112,-2,4
0,21,-1,-2,0
19,10C,1324
41,10D,56
49,104,47
30,111,18
29,10C,1312
34,20,68,-46,-5
0,21,-1,3,0
20,10D,56
46,10,7222100
0,D,56
0,A,-3379396
0,B,15126006
0,C,62
40,104,54
27,111,19
30,10C,1320
38,20,64,-65,-5
0,21,0,0,0
18,10D,56
44,104,61
34,111,20
30,10C,1335
46,10D,56
37,20,85,-33,-13
0,21,0,-1,0
20,104,64
20,10,7222140
0,D,56
0,A,-3379398
0,B,15126000
0,C,62
55,111,20
32,10C,1347
46,10D,55
50,20,88,-2,-4
0,21,-1,-3,1
21,104,64
27,111,20
30,10C,1355
51,10D,55
44,104,64
27,20,158,19,-56
0,21,-1,-1,0
16,10,7222180
0,D,56
0,A,-3379401
0,B,15125993
0,C,62
68,111,20
31,10C,1367
58,10D,55
37,20,119,-3,20
0,21,0,0,-3
21,104,61
27,111,16
29,10C,1363
48,10D,55
47,104,48
30,111,14
21,20,75,-50,-12
0,21,0,0,-1
21,10C,1347
44,10D,55
50,104,36
30,111,14
35,10C,1328
34,20,100,-30,-6
0,21,-4,0,-1
21,10D,55
43,104,30
33,111,13
35,10C,1312
53,10D,55
37,20,125,2,-1
0,21,-2,0,1
19,104,26
28,111,13
33,10C,1304
42,10D,55
43,10,7222280
0,D,56
0,A,-3379405
0,B,15125977
0,C,62
40,104,22
19,20,92,-26,-14
0,21,-1,0,2
20,111,12
30,10C,1285
45,10D,55
39,10,7222300
0,D,55
0,A,-3379406
0,B,15125974
0,C,62
41,104,18
27,111,12
22,20,82,-55,-9
0,21,-1,1,-3
20,10C,1261
38,10D,55
47,104,16
30,111,11
29,10C,1277
39,20,72,-54,-8
0,21,-1,-3,1
20,10D,55
45,104,14
31,111,11
39,10C,1261
48,10D,53
36,20,109,-32,-43
0,21,-1,0,-1
20,104,13
27,111,11
31,10,7222360
0,D,54
0,A,-3379409
0,B,15125965
0,C,62
41,10C,1265
44,10D,53
37,20,58,-67,-10
0,21,-1,0,-1
24,104,12
28,111,11
22,10,7222380
0,D,54
0,A,-3379410
0,B,15125962
0,C,62
40,10C,1277
44,10D,53
42,20,84,-23,47
0,21,-1,2,5
18,104,12
31,111,11
21,10,7222400
0,D,54
0,A,-3379411
0,B,15125958
0,C,62
41,10C,1285
40,10D,53
46,104,12
21,20,72,-57,-17
0,21,0,0,-7
18,111,11
32,10C,1289
44,10D,52
49,104,12
30,111,11
29,20,87,-69,-11
0,21,-2,0,1
18,10C,1285
41,10D,52
58,104,12
34,111,11
29,10C,1292
34,20,93,-40,-18
0,21,0,-2,1
20,10D,52
45,10,7222460
0,D,52
0,A,-3379414
0,B,15125949
0,C,62
40,104,12
32,111,11
30,10C,1304
33,20,132,-13,-10
0,21,-1,-1,-2
21,10D,52
36,10,7222480
0,D,51
0,A,-3379415
0,B,15125946
0,C,62
41,104,12
30,111,11
34,10C,1300
40,20,93,-19,7
0,21,0,2,0
21,10D,51
35,10,7222500
0,D,51
0,A,-3379416
0,B,15125943
0,C,62
41,104,12
28,111,11
30,10C,1296
44,10D,51
38,20,109,-44,-29
0,21,-1,1,5
20,104,12
28,111,11
29,10C,1292
43,10D,51
48,104,11
30,111,11
42,20,72,-39,1
0,21,-1,0,-7
21,10C,1289
41,10D,51
45,104,12
32,111,11
22,10,7222560
0,D,50
0,A,-3379418
0,B,15125935
0,C,62
41,10C,1281
41,20,131,-20,-8
0,21,0,-2,0
17,10D,49
47,104,12
33,111,11
23,10,7222580
0,D,49
0,A,-3379419
0,B,15125932
0,C,62
40,10C,1285
41,20,101,-56,-7
0,21,0,0,-2
19,10D,49
43,104,12
32,111,11
23,10,7222600
0,D,49
0,A,-3379420
0,B,15125929
0,C,62
41,10C,1281
45,10D,49
37,20,108,-9,-29
0,21,-1,0,-2
20,104,12
25,111,11
35,10C,1281
43,10D,49
50,104,12
29,111,11
22,20,90,-22,-7
0,21,0,0,0
18,10C,1277
41,10D,47
49,104,12
30,111,11
29,10C,1281
34,20,112,-16,-4
0,21,0,1,-2
20,10D,47
48,104,12
30,111,11
38,10C,1277
46,10D,47
41,20,77,-50,-5
0,21,-1,1,0
21,104,12
28,111,11
29,10C,1269
43,10D,47
49,104,12
30,20,115,-23,-6
0,21,-1,1,2
22,111,11
31,10C,1269
43,10D,45
45,104,12
33,111,11
29,10C,1273
34,20,184,55,13
0,21,-1,3,0
16,10,7222720
0,D,45
0,A,-3379425
0,B,15125913
0,C,62
67,10D,45
47,104,12
32,111,11
22,10,7222740
0,D,44
0,A,-3379426
0,B,15125910
0,C,62
42,10C,1269
32,20,38,-88,-20
0,21,-2,-2,3
19,10D,45
47,104,12
32,111,11
30,10C,1261
44,10D,45
37,20,76,-40,-4
0,21,-2,-2,-2
20,104,12
39,111,11
36,10C,1257
43,10D,43
38,10,7222780
0,D,42
0,A,-3379427
0,B,15125905
0,C,62
52,104,12
19,20,90,-41,-27
0,21,0,-3,3
20,111,11
33,10C,1253
37,10,7222800
0,D,42
0,A,-3379428
0,B,15125903
0,C,62
39,10D,43
48,104,12
25,20,100,-17,-4
0,21,-1,1,-4
19,111,11
29,10C,1265
37,10,7222820
0,D,42
0,A,-3379428
0,B,15125901
0,C,62
40,10D,43
43,104,12
30,111,11
21,20,96,-37,4
0,21,0,0,0
19,10C,1265
41,10D,43
50,104,12
30,111,11
29,10C,1265
34,20,105,-8,-6
0,21,-1,1,0
20,10D,41
48,104,12
33,111,11
30,10C,1261
46,10D,41
45,20,98,-36,-26
0,21,0,-1,0
22,104,12
32,111,11
29,10C,1246
47,10D,41
48,104,12
34,20,112,-2,-17
0,21,0,-1,3
21,111,11
31,10C,1242
43,10D,41
47,104,14
30,111,12
30,20,111,-17,-21
0,21,0,0,-4
20,10C,1246
46,10D,40
49,104,18
29,111,14
32,10C,1246
34,20,92,-24,16
0,21,0,0,3
20,10D,40
44,104,26
30,111,16
30,10C,1257
44,10D,40
37,20,120,-39,-35
0,21,-1,-2,4
21,104,33
28,111,15
30,10C,1250
46,10D,40
47,104,34
30,20,85,-24,-31
0,21,-2,0,1
21,111,15
32,10C,1246
42,10D,39
45,104,33
31,111,13
31,10C,1242
34,20,86,-30,-4
0,21,-2,1,-3
21,10D,39
43,104,27
34,111,12
32,10C,1250
47,10D,39
37,20,71,-55,-10
0,21,-1,1,0
16,10,7223020
0,D,42
0,A,-3379435
0,B,15125878
0,C,67
68,104,24
27,111,12
26,10,7223040
0,D,40
0,A,-3379436
0,B,15125875
0,C,67
41,10C,1250
32,20,106,-14,-10
0,21,0,-2,0
20,10D,39
57,104,18
27,111,11
31,10C,1238
47,10D,39
37,20,154,16,-22
0,21,-2,1,-1
21,104,15
29,111,11
32,10C,1265
44,10D,39
48,10,7223080
0,D,40
0,A,-3379437
0,B,15125871
0,C,67
40,104,14
20,20,114,-30,-12
0,21,-1,1,-1
19,111,11
30,10C,1261
43,10D,39
39,10,7223100
0,D,40
0,A,-3379438
0,B,15125868
0,C,67
45,104,12
27,20,96,-17,1
0,21,0,-1,1
19,111,11
29,10C,1253
43,10D,39
48,10,7223120
0,D,40
0,A,-3379439
0,B,15125866
0,C,67
39,104,13
25,20,81,-27,22
0,21,-1,0,3
18,111,11
30,10C,1238
43,10D,39
49,104,12
30,111,11
30,10C,1238
34,20,44,-66,11
0,21,-1,-2,-2
19,10D,39
37,10,7223160
0,D,40
0,A,-3379440
0,B,15125861
0,C,67
41,104,12
31,111,11
33,10C,1230
41,20,71,-62,16
0,21,-1,0,-8
19,10D,39
45,104,12
39,111,11
32,10C,1234
42,10D,39
37,20,98,-27,-28
0,21,-1,0,7
21,104,12
19,10,7223200
0,D,40
0,A,-3379441
0,B,15125857
0,C,67
57,111,11
27,10C,1218
46,10D,38
37,20,90,-32,-7
0,21,-1,0,1
21,104,12
28,111,11
33,10C,1230
46,10D,38
49,104,12
26,20,91,-28,-8
0,21,-1,0,0
16,10,7223240
0,D,39
0,A,-3379443
0,B,15125852
0,C,67
67,111,11
32,10C,1246
46,10D,38
49,20,108,-31,-5
0,21,-1,1,0
20,104,12
28,111,11
33,10C,1246
43,10D,38
44,104,12
30,111,11
21,20,118,-11,4
0,21,0,0,0
15,10,7223280
0,D,39
0,A,-3379444
0,B,15125848
0,C,67
69,10C,1250
50,10D,38
46,104,12
29,20,95,-28,-9
0,21,-1,0,0
15,10,7223300
0,D,39
0,A,-3379445
0,B,15125846
0,C,67
68,111,11
27,10C,1265
44,10D,38
47,104,12
21,20,111,-18,-3
0,21,0,0,0
21,111,11
27,10C,1261
46,10D,38
48,104,12
23,10,7223340
0,D,39
0,A,-3379446
0,B,15125841
0,C,67
40,111,11
19,20,100,-30,0
0,21,-1,0,0
20,10C,1265
44,10D,38
44,104,12
31,111,11
30,10C,1257
35,20,84,-39,-10
0,21,-1,0,0
20,10D,38
43,104,12
31,111,11
31,10C,1250
43,10D,38
38,20,96,-28,-5
0,21,-1,0,-1
20,104,12
39,111,11
36,10C,1246
43,10D,38
50,104,12
21,20,101,-19,-9
0,21,-1,0,0
20,111,11
31,10C,1238
53,10,7223420
0,D,38
0,A,-3379449
0,B,15125832
0,C,67
41,10D,38
44,104,21
21,20,98,-31,-12
0,21,-1,0,0
20,111,14
30,10C,1238
40,10,7223440
0,D,38
0,A,-3379449
0,B,15125830
0,C,67
41,10D,38
43,104,28
26,20,106,-21,-10
0,21,-1,0,0
21,111,15
30,10C,1214
43,10D,38
36,10,7223460
0,D,38
0,A,-3379450
0,B,15125828
0,C,67
41,104,31
28,111,15
22,20,102,-21,-8
0,21,-1,0,0
19,10C,1226
43,10D,38
39,10,7223480
0,D,38
0,A,-3379451
0,B,15125826
0,C,67
40,104,33
37,111,15
25,20,100,-18,-3
0,21,-1,0,0
19,10C,1234
50,10D,38
42,10,7223500
0,D,38
0,A,-3379451
0,B,15125824
0,C,67
40,104,33
28,111,15
21,20,101,-23,-7
0,21,-1,0,0
20,10C,1246
43,10D,38
38,10,7223520
0,D,39
0,A,-3379452
0,B,15125821
0,C,67
41,104,33
31,111,14
27,20,104,-27,-8
0,21,-1,0,1
18,10C,1246
40,10D,38
38,10,7223540
0,D,39
0,A,-3379453
0,B,15125819
0,C,67
41,104,31
31,111,14
29,10C,1250
35,20,103,-27,-5
0,21,-1,-1,-2
19,10D,38
48,104,30
29,111,14
30,10C,1253
46,10D,38
37,20,88,-25,0
0,21,0,0,4
21,104,30
19,10,7223580
0,D,39
0,A,-3379454
0,B,15125815
0,C,67
56,111,14
35,10C,1265
46,10D,38
37,20,93,-26,13
0,21,0,2,3
21,104,30
37,111,14
30,10C,1261
43,10D,38
45,104,29
25,20,62,-54,-1
0,21,0,0,0
17,10,7223620
0,D,40
0,A,-3379455
0,B,15125810
0,C,67
67,111,13
27,10C,1257
55,10D,39
37,20,92,-18,-6
0,21,-1,0,0
21,104,22
29,111,12
32,10C,1238
48,10D,39
48,104,20
25,20,79,-42,-3
0,21,-1,0,1
17,10,7223660
0,D,40
0,A,-3379457
0,B,15125805
0,C,67
66,111,11
33,10C,1257
42,10D,39
45,104,15
22,20,117,-13,-14
0,21,-1,0,-1
16,10,7223680
0,D,41
0,A,-3379457
0,B,15125803
0,C,67
67,111,11
31,10C,1222
45,10D,40
45,20,88,-29,-10
0,21,-1,0,0
22,104,13
40,111,11
34,10C,1230
46,10D,40
49,104,13
21,20,91,-31,-2
0,21,0,0,3
22,111,11
26,10C,1226
43,10D,40
46,104,13
29,111,11
23,10,7223740
0,D,40
0,A,-3379459
0,B,15125796
0,C,67
40,10C,1230
31,20,96,-30,-12
0,21,-1,0,-2
21,10D,40
46,104,13
29,111,11
23,10,7223760
0,D,40
0,A,-3379460
0,B,15125794
0,C,67
40,10C,1250
41,20,85,-35,-6
0,21,-1,0,0
20,10D,40
47,104,13
32,111,11
23,10,7223780
0,D,40
0,A,-3379461
0,B,15125792
0,C,67
40,10C,1250
41,10D,40
42,20,90,-36,-11
0,21,0,0,0
18,104,13
30,111,11
41,10C,1253
42,10D,40
55,104,12
22,20,114,-24,-8
0,21,0,0,-1
19,111,11
31,10C,1257
35,10,7223820
0,D,40
0,A,-3379462
0,B,15125787
0,C,67
41,10D,40
43,104,12
32,111,11
22,20,97,-30,-6
0,21,0,0,0
18,10C,1257
35,10,7223840
0,D,40
0,A,-3379463
0,B,15125785
0,C,67
43,10D,40
52,104,13
33,111,11
22,20,90,-28,-1
0,21,0,0,-2
18,10C,1257
35,10,7223860
0,D,40
0,A,-3379463
0,B,15125782
0,C,67
43,10D,40
48,104,13
33,111,11
24,20,97,-37,-8
0,21,0,0,0
20,10C,1261
33,10,7223880
0,D,40
0,A,-3379464
0,B,15125780
0,C,67
45,10D,40
44,104,13
28,111,11
32,10C,1253
34,20,66,-64,-22
0,21,0,2,-2
21,10D,40
43,104,13
39,111,11
33,10C,1257
45,10D,39
37,20,67,-60,-33
0,21,0,4,0
17,10,7223920
0,D,40
0,A,-3379466
0,B,15125776
0,C,67
67,104,13
28,111,11
31,10C,1250
43,10D,39
38,20,93,-14,-5
0,21,0,-3,2
21,104,13
31,111,11
30,10C,1238
44,10D,39
47,104,13
30,111,11
22,20,87,-43,-4
0,21,-1,1,0
19,10C,1238
44,10D,38
47,104,13
31,111,11
31,10C,1238
34,20,73,-47,37
0,21,0,0,5
20,10D,38
47,104,13
32,111,11
43,10C,1238
43,10D,38
37,20,107,-24,10
0,21,-1,0,4
20,104,13
39,111,11
29,10C,1238
36,10,7224020
0,D,39
0,A,-3379469
0,B,15125765
0,C,67
40,10D,38
40,20,46,-48,6
0,21,-3,2,0
20,104,13
31,111,11
27,10C,1234
47,10D,38
51,104,13
25,20,94,-32,3
0,21,-1,-2,0
21,111,11
26,10C,1230
46,10D,38
38,10,7224060
0,D,39
0,A,-3379471
0,B,15125760
0,C,67
40,104,13
32,111,14
21,20,104,-15,-10
0,21,-1,-1,1
20,10C,1250
48,10D,38
38,10,7224080
0,D,39
0,A,-3379472
0,B,15125758
0,C,67
41,104,22
27,111,14
26,20,101,-9,-21
0,21,-2,-2,-2
24,10C,1250
40,10D,38
37,10,7224100
0,D,39
0,A,-3379472
0,B,15125756
0,C,67
41,104,24
31,111,12
27,20,121,-5,-16
0,21,0,-3,0
19,10C,1230
49,10D,38
38,10,7224120
0,D,39
0,A,-3379473
0,B,15125754
0,C,67
41,104,21
31,111,12
27,20,88,-55,-15
0,21,0,0,0
18,10C,1234
40,10D,38
38,10,7224140
0,D,38
0,A,-3379474
0,B,15125752
0,C,67
41,104,18
30,111,11
31,10C,1234
34,20,156,15,7
0,21,-1,3,4
18,10D,38
49,104,14
38,111,11
30,10C,1242
46,10D,38
37,20,115,-24,-8
0,21,0,-3,3
21,104,14
32,111,11
30,10C,1242
59,10D,38
44,104,14
22,20,146,-7,19
0,21,-2,0,6
20,111,13
29,10C,1246
46,10D,38
50,104,18
28,111,13
31,20,110,-27,-1
0,21,-1,1,1
20,10C,1257
44,10D,38
46,104,22
34,111,14
32,10C,1257
34,20,108,-22,1
0,21,0,2,0
20,10D,38
44,104,28
30,111,16
30,10C,1265
45,10D,39
36,20,71,-44,19
0,21,-1,0,2
21,104,33
28,111,16
29,10C,1277
46,10D,39
49,104,37
30,111,16
21,20,101,-51,-33
0,21,-2,1,4
21,10C,1277
44,10D,39
49,104,37
32,111,16
30,10C,1269
35,20,119,-10,-31
0,21,-2,1,-1
20,10D,39
44,104,36
30,111,14
32,10C,1265
52,10D,39
36,20,97,-18,3
0,21,-2,-1,2
